Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-06-01T00:00+02:00;2019-07-01T00:00+02:00;2019;6;20156;18609;21703;100,0;30;30;0;142;99,3;Totalt;17031;2983;586;682;1497;218;204;14
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;4977;4455;5499;100,0;31;31;0;175;96,5;1;4259;543;292;135;75;41;39;2
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;6691;6296;7086;100,0;31;31;0;7;99,9;2;6356;328;184;132;9;3;3;0
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;1530;1446;1614;100,0;31;31;0;0;100,0;3;829;701;27;189;446;39;30;9
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;2330;2207;2453;100,0;31;31;0;5;99,8;4;1453;872;46;56;687;83;75;8
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;6415;5816;7014;100,0;31;31;0;96;98,5;Totalt i retning Samfundet;5082;1237;317;322;520;78;67;11
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;9113;8617;9609;100,0;31;31;0;90;99,0;Totalt i retning Fjordgata;7816;1206;232;190;696;88;79;9
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-07-01T00:00+02:00;2019-08-01T00:00+02:00;2019;7;15528;14505;16551;100,0;31;31;0;187;98,8;Totalt;12898;2443;549;512;1216;166;147;19
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;6880;6420;7340;100,0;31;31;0;92;98,7;1;6027;761;355;168;110;126;66;60
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;8048;7627;8469;100,0;31;31;0;14;99,8;2;7660;374;192;150;19;13;12;1
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;1989;1825;2153;100,0;31;31;0;2;99,9;3;1121;866;30;80;336;419;254;165
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;3076;2859;3293;100,0;31;31;0;15;99,5;4;1953;1108;51;39;493;525;278;247
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;8840;8239;9441;100,0;31;31;0;72;99,2;Totalt i retning Samfundet;7145;1624;385;248;446;545;320;225
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;11153;10537;11769;100,0;31;31;0;52;99,5;Totalt i retning Fjordgata;9616;1485;243;190;512;540;291;249
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-08-01T00:00+02:00;2019-09-01T00:00+02:00;2019;8;19992;18818;21166;100,0;31;31;0;123;99,4;Totalt;16761;3108;628;437;958;1084;611;473
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;7455;7048;7862;100,0;30;30;0;15;99,8;1;6707;733;328;146;111;148;79;69
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;8047;7624;8470;100,0;30;30;0;9;99,9;2;7726;313;165;125;15;7;7;0
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;1868;1740;1996;100,0;30;30;0;1;99,9;3;998;869;27;68;336;440;260;180
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;2825;2663;2987;100,0;30;30;0;6;99,8;4;1706;1113;41;34;476;562;298;264
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;9323;8801;9845;100,0;30;30;0;16;99,8;Totalt i retning Samfundet;7704;1603;355;213;447;588;339;249
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;10872;10294;11450;100,0;30;30;0;14;99,9;Totalt i retning Fjordgata;9432;1426;206;159;492;569;305;264
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-09-01T00:00+02:00;2019-10-01T00:00+02:00;2019;9;20194;19108;21280;100,0;30;30;0;29;99,9;Totalt;17136;3028;561;372;938;1157;644;513
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;7799;7488;8110;100,0;31;31;0;5;99,9;1;7067;727;314;150;108;154;82;72
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;8181;7793;8569;100,0;31;31;0;7;99,9;2;7868;306;166;121;14;5;5;0
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;1828;1714;1942;100,0;31;31;0;0;100,0;3;937;890;25;69;337;460;260;200
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;2967;2813;3121;100,0;31;31;0;9;99,7;4;1819;1139;41;46;465;586;299;287
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;9627;9206;10048;100,0;31;31;0;6;99,9;Totalt i retning Samfundet;8004;1617;339;219;444;615;342;273
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;11149;10614;11684;100,0;31;31;0;17;99,8;Totalt i retning Fjordgata;9687;1445;207;167;479;591;304;287
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-10-01T00:00+02:00;2019-11-01T00:00+01:00;2019;10;20775;19821;21729;100,0;31;31;0;22;99,9;Totalt;17691;3062;546;386;924;1207;647;560
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;7953;7641;8265;100,0;30;30;0;2;100,0;1;7231;719;325;138;102;155;77;78
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;8384;7970;8798;100,0;30;30;0;6;99,9;2;8092;287;158;112;12;5;5;0
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;1818;1704;1932;100,0;30;30;0;1;99,9;3;943;874;29;68;322;454;254;200
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;3046;2872;3220;100,0;30;30;0;7;99,8;4;1913;1126;44;53;445;583;291;292
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;9770;9347;10193;100,0;30;30;0;3;100,0;Totalt i retning Samfundet;8174;1593;354;205;425;609;331;278
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;11430;10847;12013;100,0;30;30;0;12;99,9;Totalt i retning Fjordgata;10005;1413;202;165;457;588;296;292
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-11-01T00:00+01:00;2019-12-01T00:00+01:00;2019;11;21200;20197;22203;100,0;30;30;0;15;99,9;Totalt;18179;3006;556;371;881;1197;627;570
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;7572;6880;8264;100,0;31;31;0;6;99,9;1;6943;623;266;120;94;144;73;71
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;7922;7166;8678;100,0;31;31;0;20;99,7;2;7660;242;128;97;10;7;7;0
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;1649;1466;1832;100,0;31;31;0;0;100,0;3;876;773;25;63;271;414;235;179
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;2865;2552;3178;100,0;31;31;0;20;99,3;4;1837;1008;37;46;399;526;269;257
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;9222;8349;10095;100,0;31;31;0;8;99,9;Totalt i retning Samfundet;7819;1395;290;183;365;557;307;250
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;10787;9722;11852;100,0;31;31;0;40;99,6;Totalt i retning Fjordgata;9497;1250;165;143;409;533;276;257
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2019-12-01T00:00+01:00;2020-01-01T00:00+01:00;2019;12;20009;18074;21944;100,0;31;31;0;47;99,8;Totalt;17316;2646;455;327;774;1090;583;507
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;7311;6870;7752;100,0;31;31;0;11;99,8;1;6624;676;289;128;106;153;75;78
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;7698;7176;8220;100,0;31;31;0;4;99,9;2;7432;262;138;105;14;5;5;0
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;1703;1569;1837;100,0;31;31;0;0;100,0;3;827;876;25;80;319;451;255;196
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;2812;2609;3015;100,0;31;31;0;5;99,8;4;1678;1129;35;55;460;577;287;290
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;9014;8443;9585;100,0;31;31;0;11;99,9;Totalt i retning Samfundet;7451;1552;315;208;425;604;330;274
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;10510;9789;11231;100,0;31;31;0;9;99,9;Totalt i retning Fjordgata;9111;1391;173;160;474;583;292;291
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-01-01T00:00+01:00;2020-02-01T00:00+01:00;2020;1;19524;18232;20816;100,0;31;31;0;20;99,9;Totalt;16562;2942;488;368;899;1187;622;565
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;7561;7194;7928;100,0;29;29;0;3;100,0;1;6838;720;300;135;123;161;78;83
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;7997;7548;8446;100,0;29;29;0;3;100,0;2;7723;271;141;110;13;7;7;0
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;1763;1651;1875;100,0;29;29;0;0;100,0;3;920;843;27;89;279;448;272;176
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;2911;2743;3079;100,0;29;29;0;3;99,9;4;1796;1112;39;74;415;584;293;291
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;9324;8849;9799;100,0;29;29;0;3;100,0;Totalt i retning Samfundet;7758;1563;328;224;403;608;350;258
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;10909;10295;11523;100,0;29;29;0;7;99,9;Totalt i retning Fjordgata;9520;1382;180;184;428;591;300;291
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-02-01T00:00+01:00;2020-03-01T00:00+01:00;2020;2;20232;19144;21320;100,0;29;29;0;9;100,0;Totalt;17278;2945;508;408;830;1199;650;549
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;5480;4829;6131;100,0;31;31;0;1;100,0;1;4865;614;238;118;104;153;71;82
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;5790;5080;6500;100,0;31;31;0;1;100,0;2;5552;237;121;103;9;3;3;0
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;1254;1085;1423;100,0;31;31;0;0;100,0;3;520;734;16;71;232;414;243;171
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;1985;1699;2271;100,0;31;31;0;2;99,9;4;1008;975;22;51;353;549;275;274
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;6734;5916;7552;100,0;31;31;0;2;100,0;Totalt i retning Samfundet;5385;1347;254;190;336;567;314;253
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;7776;6784;8768;100,0;31;31;0;4;99,9;Totalt i retning Fjordgata;6560;1212;143;154;363;552;278;274
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-03-01T00:00+01:00;2020-04-01T00:00+02:00;2020;3;14509;12699;16319;100,0;31;31;0;4;100,0;Totalt;11945;2559;398;344;698;1120;593;527
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;4717;4276;5158;100,0;30;30;0;1;100,0;1;4206;510;203;99;73;136;62;74
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;5019;4535;5503;100,0;30;30;0;2;100,0;2;4816;201;100;95;4;3;3;0
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;934;842;1026;100,0;30;30;0;0;100,0;3;379;554;10;46;139;359;209;150
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;1428;1295;1561;100,0;30;30;0;0;100,0;4;690;738;13;21;223;480;238;242
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;5651;5119;6183;100,0;30;30;0;2;100,0;Totalt i retning Samfundet;4585;1064;213;145;212;495;271;224
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;6448;5833;7063;100,0;30;30;0;2;100,0;Totalt i retning Fjordgata;5507;939;113;116;227;483;241;242
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-04-01T00:00+02:00;2020-05-01T00:00+02:00;2020;4;12099;10953;13245;100,0;30;30;0;4;100,0;Totalt;10092;2003;325;260;439;978;511;467
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;5630;4752;6508;41,9;31;13;18;1;100,0;1;5017;612;227;123;106;155;73;82
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;6014;5060;6968;41,9;31;13;18;1;100,0;2;5777;235;118;105;9;2;2;0
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;1189;980;1398;41,9;31;13;18;0;100,0;3;486;703;11;69;208;416;237;179
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;1823;1505;2141;41,9;31;13;18;1;99,9;4;885;937;16;30;340;552;273;279
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;6818;5732;7904;41,9;31;13;18;1;100,0;Totalt i retning Samfundet;5502;1315;238;192;314;571;310;261
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;7837;6567;9107;41,9;31;13;18;2;100,0;Totalt i retning Fjordgata;6662;1173;134;135;349;554;275;279
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-05-01T00:00+02:00;2020-06-01T00:00+02:00;2020;5;14656;12301;17011;41,9;31;13;18;4;100,0;Totalt;12164;2488;372;328;663;1124;585;539
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-10-01T00:00+02:00;2020-11-01T00:00+01:00;2020;10;7485;6983;7987;71,0;31;22;9;17;99,8;1;6771;697;290;135;112;160;74;86
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-10-01T00:00+02:00;2020-11-01T00:00+01:00;2020;10;8083;7476;8690;71,0;31;22;9;6;99,9;2;7786;291;155;122;10;4;4;0
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-10-01T00:00+02:00;2020-11-01T00:00+01:00;2020;10;1716;1532;1900;71,0;31;22;9;1;99,9;3;933;782;18;67;260;438;242;196
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-10-01T00:00+02:00;2020-11-01T00:00+01:00;2020;10;2713;2456;2970;71,0;31;22;9;7;99,7;4;1674;1032;25;51;375;582;288;294
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-10-01T00:00+02:00;2020-11-01T00:00+01:00;2020;10;9200;8517;9883;71,0;31;22;9;16;99,8;Totalt i retning Samfundet;7704;1479;309;201;372;597;316;281
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-10-01T00:00+02:00;2020-11-01T00:00+01:00;2020;10;10796;9935;11657;71,0;31;22;9;13;99,9;Totalt i retning Fjordgata;9460;1323;180;172;385;587;293;294
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-10-01T00:00+02:00;2020-11-01T00:00+01:00;2020;10;19996;18453;21539;71,0;31;22;9;30;99,8;Totalt;17164;2802;489;374;756;1183;608;575
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-11-01T00:00+01:00;2020-12-01T00:00+01:00;2020;11;7009;6539;7479;100,0;30;30;0;6;99,9;1;6311;692;285;133;110;164;79;85
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-11-01T00:00+01:00;2020-12-01T00:00+01:00;2020;11;7530;7001;8059;100,0;30;30;0;2;100,0;2;7245;283;147;118;13;4;4;0
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-11-01T00:00+01:00;2020-12-01T00:00+01:00;2020;11;1551;1398;1704;100,0;30;30;0;0;100,0;3;789;761;16;72;239;435;244;191
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-11-01T00:00+01:00;2020-12-01T00:00+01:00;2020;11;2457;2234;2680;100,0;30;30;0;3;99,9;4;1434;1021;23;60;358;580;287;293
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-11-01T00:00+01:00;2020-12-01T00:00+01:00;2020;11;8560;7938;9182;100,0;30;30;0;7;99,9;Totalt i retning Samfundet;7100;1454;300;205;350;599;323;276
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-11-01T00:00+01:00;2020-12-01T00:00+01:00;2020;11;9987;9237;10737;100,0;30;30;0;5;99,9;Totalt i retning Fjordgata;8679;1304;170;178;371;584;291;293
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-11-01T00:00+01:00;2020-12-01T00:00+01:00;2020;11;18547;17176;19918;100,0;30;30;0;11;99,9;Totalt;15778;2757;471;383;721;1183;614;569
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-12-01T00:00+01:00;2021-01-01T00:00+01:00;2020;12;6667;5945;7389;100,0;31;31;0;5;99,9;1;6062;600;242;109;99;151;72;79
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-12-01T00:00+01:00;2021-01-01T00:00+01:00;2020;12;7130;6336;7924;100,0;31;31;0;5;99,9;2;6886;239;123;102;10;3;3;0
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-12-01T00:00+01:00;2021-01-01T00:00+01:00;2020;12;1423;1237;1609;100,0;31;31;0;1;99,9;3;727;695;15;61;209;411;228;183
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-12-01T00:00+01:00;2021-01-01T00:00+01:00;2020;12;2359;2057;2661;100,0;31;31;0;4;99,8;4;1418;937;23;62;309;544;270;274
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-12-01T00:00+01:00;2021-01-01T00:00+01:00;2020;12;8090;7184;8996;100,0;31;31;0;5;99,9;Totalt i retning Samfundet;6789;1296;257;171;308;561;300;261
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-12-01T00:00+01:00;2021-01-01T00:00+01:00;2020;12;9489;8394;10584;100,0;31;31;0;9;99,9;Totalt i retning Fjordgata;8304;1176;146;164;319;547;273;274
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2020-12-01T00:00+01:00;2021-01-01T00:00+01:00;2020;12;17579;15579;19579;100,0;31;31;0;14;99,9;Totalt;15093;2472;402;335;627;1108;573;535
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;5563;5066;6060;100,0;31;31;0;2;100,0;1;4979;583;223;101;104;154;71;83
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;5978;5425;6531;100,0;31;31;0;3;99,9;2;5752;223;118;91;10;3;3;0
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;1278;1134;1422;100,0;31;31;0;1;99,9;3;548;729;14;70;226;419;230;189
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;1977;1772;2182;100,0;31;31;0;2;99,9;4;1001;975;18;54;338;565;278;287
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;6841;6203;7479;100,0;31;31;0;2;100,0;Totalt i retning Samfundet;5527;1312;237;171;331;573;301;272
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;7955;7200;8710;100,0;31;31;0;5;99,9;Totalt i retning Fjordgata;6753;1197;136;145;348;568;281;287
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2021-01-01T00:00+01:00;2021-02-01T00:00+01:00;2021;1;14796;13403;16189;100,0;31;31;0;7;100,0;Totalt;12279;2510;373;316;679;1142;583;559
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;6548;6085;7011;99,8;28;28;0;1;100,0;1;5916;631;253;109;109;160;74;86
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;7045;6532;7558;99,8;28;28;0;1;100,0;2;6796;248;135;98;10;5;5;0
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;1438;1290;1586;99,8;28;28;0;1;99,9;3;679;758;15;84;235;426;233;193
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;2318;2113;2523;99,8;28;28;0;2;99,9;4;1296;1021;22;61;362;575;279;296
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;7986;7376;8596;99,8;28;28;0;2;100,0;Totalt i retning Samfundet;6595;1389;267;192;344;586;307;279
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;9363;8647;10079;99,8;28;28;0;3;100,0;Totalt i retning Fjordgata;8091;1269;158;160;372;580;284;296
16219V72812;Prinsens gt nord for Elgeseter bru;FV6690 S3D1 m640;2021-02-01T00:00+01:00;2021-03-01T00:00+01:00;2021;2;17349;16024;18674;99,8;28;28;0;5;100,0;Totalt;14686;2658;425;352;715;1166;591;575
